path,label,frame_count,pre_done
CricketBowling/v_CricketBowling_g19_c06.avi,23,88.0,0
CricketBowling/v_CricketBowling_g19_c07.avi,23,96.0,0
CricketBowling/v_CricketBowling_g20_c01.avi,23,128.0,0
CricketBowling/v_CricketBowling_g20_c02.avi,23,110.0,0
CricketBowling/v_CricketBowling_g20_c03.avi,23,115.0,0
CricketBowling/v_CricketBowling_g20_c04.avi,23,79.0,0
CricketBowling/v_CricketBowling_g20_c05.avi,23,69.0,0
CricketBowling/v_CricketBowling_g21_c01.avi,23,127.0,0
CricketBowling/v_CricketBowling_g21_c02.avi,23,77.0,0
CricketBowling/v_CricketBowling_g21_c03.avi,23,79.0,0
CricketBowling/v_CricketBowling_g21_c04.avi,23,94.0,0
CricketBowling/v_CricketBowling_g21_c05.avi,23,126.0,0
CricketBowling/v_CricketBowling_g21_c06.avi,23,83.0,0
CricketBowling/v_CricketBowling_g22_c01.avi,23,68.0,0
CricketBowling/v_CricketBowling_g22_c02.avi,23,140.0,0
CricketBowling/v_CricketBowling_g22_c03.avi,23,80.0,0
CricketBowling/v_CricketBowling_g22_c04.avi,23,92.0,0
CricketBowling/v_CricketBowling_g22_c05.avi,23,74.0,0
CricketBowling/v_CricketBowling_g22_c06.avi,23,63.0,0
CricketBowling/v_CricketBowling_g22_c07.avi,23,79.0,0
CricketBowling/v_CricketBowling_g23_c01.avi,23,98.0,0
CricketBowling/v_CricketBowling_g23_c02.avi,23,81.0,0
CricketBowling/v_CricketBowling_g23_c03.avi,23,108.0,0
CricketBowling/v_CricketBowling_g23_c04.avi,23,83.0,0
CricketBowling/v_CricketBowling_g24_c01.avi,23,75.0,0
CricketBowling/v_CricketBowling_g24_c02.avi,23,58.0,0
CricketBowling/v_CricketBowling_g24_c03.avi,23,94.0,0
CricketBowling/v_CricketBowling_g24_c04.avi,23,53.0,0
CricketBowling/v_CricketBowling_g25_c01.avi,23,72.0,0
CricketBowling/v_CricketBowling_g25_c02.avi,23,63.0,0
CricketBowling/v_CricketBowling_g25_c03.avi,23,67.0,0
CricketBowling/v_CricketBowling_g25_c04.avi,23,80.0,0
CricketBowling/v_CricketBowling_g25_c05.avi,23,52.0,0
CricketBowling/v_CricketBowling_g25_c06.avi,23,107.0,0
CricketBowling/v_CricketBowling_g25_c07.avi,23,76.0,0
CricketShot/v_CricketShot_g08_c01.avi,24,75.0,0
CricketShot/v_CricketShot_g08_c02.avi,24,75.0,0
CricketShot/v_CricketShot_g08_c03.avi,24,53.0,0
CricketShot/v_CricketShot_g08_c04.avi,24,68.0,0
CricketShot/v_CricketShot_g08_c05.avi,24,98.0,0
CricketShot/v_CricketShot_g08_c06.avi,24,82.0,0
CricketShot/v_CricketShot_g08_c07.avi,24,94.0,0
CricketShot/v_CricketShot_g09_c01.avi,24,78.0,0
CricketShot/v_CricketShot_g09_c02.avi,24,74.0,0
CricketShot/v_CricketShot_g09_c03.avi,24,86.0,0
CricketShot/v_CricketShot_g09_c04.avi,24,74.0,0
CricketShot/v_CricketShot_g09_c05.avi,24,82.0,0
CricketShot/v_CricketShot_g09_c06.avi,24,98.0,0
CricketShot/v_CricketShot_g09_c07.avi,24,60.0,0
CricketShot/v_CricketShot_g10_c01.avi,24,113.0,0
CricketShot/v_CricketShot_g10_c02.avi,24,84.0,0
CricketShot/v_CricketShot_g10_c03.avi,24,73.0,0
CricketShot/v_CricketShot_g10_c04.avi,24,52.0,0
CricketShot/v_CricketShot_g10_c05.avi,24,80.0,0
CricketShot/v_CricketShot_g10_c06.avi,24,70.0,0
CricketShot/v_CricketShot_g10_c07.avi,24,108.0,0
CricketShot/v_CricketShot_g11_c01.avi,24,132.0,0
CricketShot/v_CricketShot_g11_c02.avi,24,134.0,0
CricketShot/v_CricketShot_g11_c03.avi,24,139.0,0
CricketShot/v_CricketShot_g11_c04.avi,24,106.0,0
CricketShot/v_CricketShot_g11_c05.avi,24,96.0,0
CricketShot/v_CricketShot_g11_c06.avi,24,141.0,0
CricketShot/v_CricketShot_g11_c07.avi,24,134.0,0
CricketShot/v_CricketShot_g12_c01.avi,24,114.0,0
CricketShot/v_CricketShot_g12_c02.avi,24,134.0,0
CricketShot/v_CricketShot_g12_c03.avi,24,89.0,0
CricketShot/v_CricketShot_g12_c04.avi,24,112.0,0
CricketShot/v_CricketShot_g12_c05.avi,24,100.0,0
CricketShot/v_CricketShot_g12_c06.avi,24,125.0,0
CricketShot/v_CricketShot_g12_c07.avi,24,106.0,0
CricketShot/v_CricketShot_g13_c01.avi,24,50.0,0
CricketShot/v_CricketShot_g13_c02.avi,24,52.0,0
CricketShot/v_CricketShot_g13_c03.avi,24,76.0,0
CricketShot/v_CricketShot_g13_c04.avi,24,52.0,0
CricketShot/v_CricketShot_g13_c05.avi,24,62.0,0
CricketShot/v_CricketShot_g13_c06.avi,24,54.0,0
CricketShot/v_CricketShot_g13_c07.avi,24,72.0,0
CricketShot/v_CricketShot_g14_c01.avi,24,105.0,0
CricketShot/v_CricketShot_g14_c02.avi,24,135.0,0
CricketShot/v_CricketShot_g14_c03.avi,24,107.0,0
CricketShot/v_CricketShot_g14_c04.avi,24,136.0,0
CricketShot/v_CricketShot_g14_c05.avi,24,109.0,0
CricketShot/v_CricketShot_g14_c06.avi,24,118.0,0
CricketShot/v_CricketShot_g14_c07.avi,24,122.0,0
CricketShot/v_CricketShot_g15_c01.avi,24,63.0,0
CricketShot/v_CricketShot_g15_c02.avi,24,92.0,0
CricketShot/v_CricketShot_g15_c03.avi,24,86.0,0
CricketShot/v_CricketShot_g15_c04.avi,24,65.0,0
CricketShot/v_CricketShot_g15_c05.avi,24,66.0,0
CricketShot/v_CricketShot_g15_c06.avi,24,75.0,0
CricketShot/v_CricketShot_g15_c07.avi,24,96.0,0
CricketShot/v_CricketShot_g16_c01.avi,24,104.0,0
CricketShot/v_CricketShot_g16_c02.avi,24,100.0,0
CricketShot/v_CricketShot_g16_c03.avi,24,98.0,0
CricketShot/v_CricketShot_g16_c04.avi,24,73.0,0
CricketShot/v_CricketShot_g16_c05.avi,24,47.0,0
CricketShot/v_CricketShot_g16_c06.avi,24,57.0,0
CricketShot/v_CricketShot_g16_c07.avi,24,50.0,0
CricketShot/v_CricketShot_g17_c01.avi,24,105.0,0
CricketShot/v_CricketShot_g17_c02.avi,24,96.0,0
CricketShot/v_CricketShot_g17_c03.avi,24,106.0,0
CricketShot/v_CricketShot_g17_c04.avi,24,90.0,0
CricketShot/v_CricketShot_g17_c05.avi,24,95.0,0
CricketShot/v_CricketShot_g17_c06.avi,24,88.0,0
CricketShot/v_CricketShot_g18_c01.avi,24,62.0,0
CricketShot/v_CricketShot_g18_c02.avi,24,85.0,0
CricketShot/v_CricketShot_g18_c03.avi,24,71.0,0
CricketShot/v_CricketShot_g18_c04.avi,24,67.0,0
CricketShot/v_CricketShot_g18_c05.avi,24,77.0,0
CricketShot/v_CricketShot_g19_c01.avi,24,61.0,0
CricketShot/v_CricketShot_g19_c02.avi,24,55.0,0
CricketShot/v_CricketShot_g19_c03.avi,24,81.0,0
CricketShot/v_CricketShot_g19_c04.avi,24,84.0,0
CricketShot/v_CricketShot_g19_c05.avi,24,87.0,0
CricketShot/v_CricketShot_g20_c01.avi,24,133.0,0
CricketShot/v_CricketShot_g20_c02.avi,24,125.0,0
CricketShot/v_CricketShot_g20_c03.avi,24,136.0,0
CricketShot/v_CricketShot_g20_c04.avi,24,136.0,0
CricketShot/v_CricketShot_g20_c05.avi,24,62.0,0
CricketShot/v_CricketShot_g20_c06.avi,24,89.0,0
CricketShot/v_CricketShot_g20_c07.avi,24,101.0,0
CricketShot/v_CricketShot_g21_c01.avi,24,46.0,0
CricketShot/v_CricketShot_g21_c02.avi,24,79.0,0
CricketShot/v_CricketShot_g21_c03.avi,24,53.0,0
CricketShot/v_CricketShot_g21_c04.avi,24,70.0,0
CricketShot/v_CricketShot_g21_c05.avi,24,56.0,0
CricketShot/v_CricketShot_g21_c06.avi,24,101.0,0
CricketShot/v_CricketShot_g22_c01.avi,24,170.0,0
CricketShot/v_CricketShot_g22_c02.avi,24,184.0,0
CricketShot/v_CricketShot_g22_c03.avi,24,158.0,0
CricketShot/v_CricketShot_g22_c04.avi,24,132.0,0
CricketShot/v_CricketShot_g22_c05.avi,24,183.0,0
CricketShot/v_CricketShot_g22_c06.avi,24,136.0,0
CricketShot/v_CricketShot_g22_c07.avi,24,262.0,0
CricketShot/v_CricketShot_g23_c01.avi,24,88.0,0
CricketShot/v_CricketShot_g23_c02.avi,24,105.0,0
CricketShot/v_CricketShot_g23_c03.avi,24,78.0,0
CricketShot/v_CricketShot_g23_c04.avi,24,137.0,0
CricketShot/v_CricketShot_g23_c05.avi,24,141.0,0
CricketShot/v_CricketShot_g24_c01.avi,24,71.0,0
CricketShot/v_CricketShot_g24_c02.avi,24,63.0,0
CricketShot/v_CricketShot_g24_c03.avi,24,80.0,0
CricketShot/v_CricketShot_g24_c04.avi,24,87.0,0
CricketShot/v_CricketShot_g24_c05.avi,24,100.0,0
CricketShot/v_CricketShot_g24_c06.avi,24,69.0,0
CricketShot/v_CricketShot_g24_c07.avi,24,89.0,0
CricketShot/v_CricketShot_g25_c01.avi,24,87.0,0
CricketShot/v_CricketShot_g25_c02.avi,24,91.0,0
CricketShot/v_CricketShot_g25_c03.avi,24,76.0,0
CricketShot/v_CricketShot_g25_c04.avi,24,72.0,0
CricketShot/v_CricketShot_g25_c05.avi,24,79.0,0
CricketShot/v_CricketShot_g25_c06.avi,24,77.0,0
CricketShot/v_CricketShot_g25_c07.avi,24,90.0,0
CuttingInKitchen/v_CuttingInKitchen_g08_c01.avi,25,190.0,0
CuttingInKitchen/v_CuttingInKitchen_g08_c02.avi,25,193.0,0
CuttingInKitchen/v_CuttingInKitchen_g08_c03.avi,25,253.0,0
CuttingInKitchen/v_CuttingInKitchen_g08_c04.avi,25,248.0,0
CuttingInKitchen/v_CuttingInKitchen_g09_c01.avi,25,209.0,0
CuttingInKitchen/v_CuttingInKitchen_g09_c02.avi,25,122.0,0
CuttingInKitchen/v_CuttingInKitchen_g09_c03.avi,25,158.0,0
CuttingInKitchen/v_CuttingInKitchen_g09_c04.avi,25,131.0,0
CuttingInKitchen/v_CuttingInKitchen_g10_c01.avi,25,319.0,0
CuttingInKitchen/v_CuttingInKitchen_g10_c02.avi,25,310.0,0
CuttingInKitchen/v_CuttingInKitchen_g10_c03.avi,25,328.0,0
CuttingInKitchen/v_CuttingInKitchen_g10_c04.avi,25,285.0,0
CuttingInKitchen/v_CuttingInKitchen_g10_c05.avi,25,351.0,0
CuttingInKitchen/v_CuttingInKitchen_g10_c06.avi,25,155.0,0
CuttingInKitchen/v_CuttingInKitchen_g10_c07.avi,25,394.0,0
CuttingInKitchen/v_CuttingInKitchen_g11_c01.avi,25,119.0,0
CuttingInKitchen/v_CuttingInKitchen_g11_c02.avi,25,128.0,0
CuttingInKitchen/v_CuttingInKitchen_g11_c03.avi,25,70.0,0
CuttingInKitchen/v_CuttingInKitchen_g11_c04.avi,25,54.0,0
CuttingInKitchen/v_CuttingInKitchen_g12_c01.avi,25,174.0,0
CuttingInKitchen/v_CuttingInKitchen_g12_c02.avi,25,110.0,0
CuttingInKitchen/v_CuttingInKitchen_g12_c03.avi,25,149.0,0
CuttingInKitchen/v_CuttingInKitchen_g12_c04.avi,25,116.0,0
CuttingInKitchen/v_CuttingInKitchen_g13_c01.avi,25,148.0,0
CuttingInKitchen/v_CuttingInKitchen_g13_c02.avi,25,138.0,0
CuttingInKitchen/v_CuttingInKitchen_g13_c03.avi,25,146.0,0
CuttingInKitchen/v_CuttingInKitchen_g13_c04.avi,25,138.0,0
CuttingInKitchen/v_CuttingInKitchen_g14_c01.avi,25,100.0,0
CuttingInKitchen/v_CuttingInKitchen_g14_c02.avi,25,82.0,0
CuttingInKitchen/v_CuttingInKitchen_g14_c03.avi,25,104.0,0
CuttingInKitchen/v_CuttingInKitchen_g14_c04.avi,25,98.0,0
CuttingInKitchen/v_CuttingInKitchen_g15_c01.avi,25,118.0,0
CuttingInKitchen/v_CuttingInKitchen_g15_c02.avi,25,155.0,0
CuttingInKitchen/v_CuttingInKitchen_g15_c03.avi,25,100.0,0
CuttingInKitchen/v_CuttingInKitchen_g15_c04.avi,25,99.0,0
CuttingInKitchen/v_CuttingInKitchen_g16_c01.avi,25,176.0,0
CuttingInKitchen/v_CuttingInKitchen_g16_c02.avi,25,198.0,0
CuttingInKitchen/v_CuttingInKitchen_g16_c03.avi,25,206.0,0
CuttingInKitchen/v_CuttingInKitchen_g16_c04.avi,25,196.0,0
CuttingInKitchen/v_CuttingInKitchen_g17_c01.avi,25,185.0,0
CuttingInKitchen/v_CuttingInKitchen_g17_c02.avi,25,180.0,0
CuttingInKitchen/v_CuttingInKitchen_g17_c03.avi,25,243.0,0
CuttingInKitchen/v_CuttingInKitchen_g17_c04.avi,25,140.0,0
CuttingInKitchen/v_CuttingInKitchen_g18_c01.avi,25,97.0,0
CuttingInKitchen/v_CuttingInKitchen_g18_c02.avi,25,173.0,0
CuttingInKitchen/v_CuttingInKitchen_g18_c03.avi,25,82.0,0
CuttingInKitchen/v_CuttingInKitchen_g18_c04.avi,25,156.0,0
CuttingInKitchen/v_CuttingInKitchen_g19_c01.avi,25,58.0,0
CuttingInKitchen/v_CuttingInKitchen_g19_c02.avi,25,49.0,0
CuttingInKitchen/v_CuttingInKitchen_g19_c03.avi,25,50.0,0
CuttingInKitchen/v_CuttingInKitchen_g19_c04.avi,25,53.0,0
CuttingInKitchen/v_CuttingInKitchen_g20_c01.avi,25,289.0,0
CuttingInKitchen/v_CuttingInKitchen_g20_c02.avi,25,277.0,0
CuttingInKitchen/v_CuttingInKitchen_g20_c03.avi,25,251.0,0
CuttingInKitchen/v_CuttingInKitchen_g20_c04.avi,25,276.0,0
CuttingInKitchen/v_CuttingInKitchen_g21_c01.avi,25,209.0,0
CuttingInKitchen/v_CuttingInKitchen_g21_c02.avi,25,173.0,0
CuttingInKitchen/v_CuttingInKitchen_g21_c03.avi,25,170.0,0
CuttingInKitchen/v_CuttingInKitchen_g21_c04.avi,25,175.0,0
CuttingInKitchen/v_CuttingInKitchen_g22_c01.avi,25,150.0,0
CuttingInKitchen/v_CuttingInKitchen_g22_c02.avi,25,177.0,0
CuttingInKitchen/v_CuttingInKitchen_g22_c03.avi,25,137.0,0
CuttingInKitchen/v_CuttingInKitchen_g22_c04.avi,25,261.0,0
CuttingInKitchen/v_CuttingInKitchen_g23_c01.avi,25,123.0,0
CuttingInKitchen/v_CuttingInKitchen_g23_c02.avi,25,120.0,0
CuttingInKitchen/v_CuttingInKitchen_g23_c03.avi,25,99.0,0
CuttingInKitchen/v_CuttingInKitchen_g23_c04.avi,25,91.0,0
CuttingInKitchen/v_CuttingInKitchen_g24_c01.avi,25,194.0,0
CuttingInKitchen/v_CuttingInKitchen_g24_c02.avi,25,114.0,0
CuttingInKitchen/v_CuttingInKitchen_g24_c03.avi,25,177.0,0
CuttingInKitchen/v_CuttingInKitchen_g24_c04.avi,25,104.0,0
CuttingInKitchen/v_CuttingInKitchen_g25_c01.avi,25,174.0,0
CuttingInKitchen/v_CuttingInKitchen_g25_c02.avi,25,157.0,0
CuttingInKitchen/v_CuttingInKitchen_g25_c03.avi,25,107.0,0
CuttingInKitchen/v_CuttingInKitchen_g25_c04.avi,25,129.0,0
CuttingInKitchen/v_CuttingInKitchen_g25_c05.avi,25,249.0,0
CuttingInKitchen/v_CuttingInKitchen_g25_c06.avi,25,327.0,0
Diving/v_Diving_g08_c01.avi,26,168.0,0
Diving/v_Diving_g08_c02.avi,26,148.0,0
Diving/v_Diving_g08_c03.avi,26,158.0,0
Diving/v_Diving_g08_c04.avi,26,145.0,0
Diving/v_Diving_g08_c05.avi,26,155.0,0
Diving/v_Diving_g08_c06.avi,26,219.0,0
Diving/v_Diving_g09_c01.avi,26,192.0,0
Diving/v_Diving_g09_c02.avi,26,178.0,0
Diving/v_Diving_g09_c03.avi,26,212.0,0
Diving/v_Diving_g09_c04.avi,26,176.0,0
Diving/v_Diving_g09_c05.avi,26,113.0,0
Diving/v_Diving_g09_c06.avi,26,113.0,0
Diving/v_Diving_g09_c07.avi,26,115.0,0
Diving/v_Diving_g10_c01.avi,26,136.0,0
Diving/v_Diving_g10_c02.avi,26,128.0,0
Diving/v_Diving_g10_c03.avi,26,104.0,0
Diving/v_Diving_g10_c04.avi,26,101.0,0
Diving/v_Diving_g10_c05.avi,26,163.0,0
Diving/v_Diving_g10_c06.avi,26,167.0,0
Diving/v_Diving_g10_c07.avi,26,152.0,0
Diving/v_Diving_g11_c01.avi,26,122.0,0
Diving/v_Diving_g11_c02.avi,26,125.0,0
Diving/v_Diving_g11_c03.avi,26,134.0,0
Diving/v_Diving_g11_c04.avi,26,158.0,0
Diving/v_Diving_g11_c05.avi,26,170.0,0
Diving/v_Diving_g11_c06.avi,26,181.0,0
Diving/v_Diving_g12_c01.avi,26,161.0,0
Diving/v_Diving_g12_c02.avi,26,158.0,0
Diving/v_Diving_g12_c03.avi,26,191.0,0
Diving/v_Diving_g12_c04.avi,26,202.0,0
Diving/v_Diving_g12_c05.avi,26,278.0,0
Diving/v_Diving_g12_c06.avi,26,308.0,0
Diving/v_Diving_g12_c07.avi,26,213.0,0
Diving/v_Diving_g13_c01.avi,26,226.0,0
Diving/v_Diving_g13_c02.avi,26,153.0,0
Diving/v_Diving_g13_c03.avi,26,171.0,0
Diving/v_Diving_g13_c04.avi,26,131.0,0
Diving/v_Diving_g13_c05.avi,26,162.0,0
Diving/v_Diving_g13_c06.avi,26,128.0,0
Diving/v_Diving_g13_c07.avi,26,182.0,0
Diving/v_Diving_g14_c01.avi,26,218.0,0
Diving/v_Diving_g14_c02.avi,26,304.0,0
Diving/v_Diving_g14_c03.avi,26,222.0,0
Diving/v_Diving_g14_c04.avi,26,203.0,0
Diving/v_Diving_g15_c01.avi,26,176.0,0
Diving/v_Diving_g15_c02.avi,26,201.0,0
Diving/v_Diving_g15_c03.avi,26,143.0,0
Diving/v_Diving_g15_c04.avi,26,146.0,0
Diving/v_Diving_g15_c05.avi,26,210.0,0
Diving/v_Diving_g15_c06.avi,26,195.0,0
Diving/v_Diving_g15_c07.avi,26,213.0,0
Diving/v_Diving_g16_c01.avi,26,310.0,0
Diving/v_Diving_g16_c02.avi,26,172.0,0
Diving/v_Diving_g16_c03.avi,26,204.0,0
Diving/v_Diving_g16_c04.avi,26,111.0,0
Diving/v_Diving_g16_c05.avi,26,247.0,0
Diving/v_Diving_g17_c01.avi,26,301.0,0
Diving/v_Diving_g17_c02.avi,26,153.0,0
Diving/v_Diving_g17_c03.avi,26,153.0,0
Diving/v_Diving_g17_c04.avi,26,108.0,0
Diving/v_Diving_g18_c01.avi,26,256.0,0
Diving/v_Diving_g18_c02.avi,26,72.0,0
Diving/v_Diving_g18_c03.avi,26,154.0,0
Diving/v_Diving_g18_c04.avi,26,136.0,0
Diving/v_Diving_g19_c01.avi,26,207.0,0
Diving/v_Diving_g19_c02.avi,26,171.0,0
Diving/v_Diving_g19_c03.avi,26,171.0,0
Diving/v_Diving_g19_c04.avi,26,207.0,0
Diving/v_Diving_g20_c01.avi,26,90.0,0
Diving/v_Diving_g20_c02.avi,26,111.0,0
Diving/v_Diving_g20_c03.avi,26,106.0,0
Diving/v_Diving_g20_c04.avi,26,151.0,0
Diving/v_Diving_g20_c05.avi,26,92.0,0
Diving/v_Diving_g20_c06.avi,26,114.0,0
Diving/v_Diving_g20_c07.avi,26,151.0,0
Diving/v_Diving_g21_c01.avi,26,143.0,0
Diving/v_Diving_g21_c02.avi,26,187.0,0
Diving/v_Diving_g21_c03.avi,26,263.0,0
Diving/v_Diving_g21_c04.avi,26,322.0,0
Diving/v_Diving_g21_c05.avi,26,181.0,0
Diving/v_Diving_g21_c06.avi,26,192.0,0
Diving/v_Diving_g21_c07.avi,26,182.0,0
Diving/v_Diving_g22_c01.avi,26,149.0,0
Diving/v_Diving_g22_c02.avi,26,153.0,0
Diving/v_Diving_g22_c03.avi,26,136.0,0
Diving/v_Diving_g22_c04.avi,26,220.0,0
Diving/v_Diving_g22_c05.avi,26,162.0,0
Diving/v_Diving_g22_c06.avi,26,183.0,0
Diving/v_Diving_g23_c01.avi,26,133.0,0
Diving/v_Diving_g23_c02.avi,26,86.0,0
Diving/v_Diving_g23_c03.avi,26,160.0,0
Diving/v_Diving_g23_c04.avi,26,202.0,0
Diving/v_Diving_g23_c05.avi,26,189.0,0
Diving/v_Diving_g23_c06.avi,26,385.0,0
Diving/v_Diving_g24_c01.avi,26,112.0,0
Diving/v_Diving_g24_c02.avi,26,139.0,0
Diving/v_Diving_g24_c03.avi,26,150.0,0
Diving/v_Diving_g24_c04.avi,26,162.0,0
Diving/v_Diving_g24_c05.avi,26,141.0,0
Diving/v_Diving_g24_c06.avi,26,170.0,0
Diving/v_Diving_g24_c07.avi,26,143.0,0
Diving/v_Diving_g25_c01.avi,26,125.0,0
Diving/v_Diving_g25_c02.avi,26,105.0,0
Diving/v_Diving_g25_c03.avi,26,146.0,0
Diving/v_Diving_g25_c04.avi,26,149.0,0
Drumming/v_Drumming_g08_c01.avi,27,300.0,0
Drumming/v_Drumming_g08_c02.avi,27,300.0,0
Drumming/v_Drumming_g08_c03.avi,27,300.0,0
Drumming/v_Drumming_g08_c04.avi,27,300.0,0
Drumming/v_Drumming_g08_c05.avi,27,300.0,0
Drumming/v_Drumming_g09_c01.avi,27,300.0,0
Drumming/v_Drumming_g09_c02.avi,27,240.0,0
Drumming/v_Drumming_g09_c03.avi,27,300.0,0
Drumming/v_Drumming_g09_c04.avi,27,300.0,0
Drumming/v_Drumming_g10_c01.avi,27,300.0,0
Drumming/v_Drumming_g10_c02.avi,27,300.0,0
Drumming/v_Drumming_g10_c03.avi,27,300.0,0
Drumming/v_Drumming_g10_c04.avi,27,300.0,0
Drumming/v_Drumming_g10_c05.avi,27,300.0,0
Drumming/v_Drumming_g10_c06.avi,27,300.0,0
Drumming/v_Drumming_g10_c07.avi,27,300.0,0
Drumming/v_Drumming_g11_c01.avi,27,300.0,0
Drumming/v_Drumming_g11_c02.avi,27,300.0,0
Drumming/v_Drumming_g11_c03.avi,27,300.0,0
Drumming/v_Drumming_g11_c04.avi,27,300.0,0
Drumming/v_Drumming_g11_c05.avi,27,300.0,0
Drumming/v_Drumming_g11_c06.avi,27,300.0,0
Drumming/v_Drumming_g11_c07.avi,27,300.0,0
Drumming/v_Drumming_g12_c01.avi,27,300.0,0
Drumming/v_Drumming_g12_c02.avi,27,300.0,0
Drumming/v_Drumming_g12_c03.avi,27,300.0,0
Drumming/v_Drumming_g12_c04.avi,27,300.0,0
Drumming/v_Drumming_g12_c05.avi,27,300.0,0
Drumming/v_Drumming_g12_c06.avi,27,300.0,0
Drumming/v_Drumming_g12_c07.avi,27,300.0,0
Drumming/v_Drumming_g13_c01.avi,27,300.0,0
Drumming/v_Drumming_g13_c02.avi,27,300.0,0
Drumming/v_Drumming_g13_c03.avi,27,300.0,0
Drumming/v_Drumming_g13_c04.avi,27,300.0,0
Drumming/v_Drumming_g13_c05.avi,27,300.0,0
Drumming/v_Drumming_g13_c06.avi,27,300.0,0
Drumming/v_Drumming_g13_c07.avi,27,300.0,0
Drumming/v_Drumming_g14_c01.avi,27,258.0,0
Drumming/v_Drumming_g14_c02.avi,27,300.0,0
Drumming/v_Drumming_g14_c03.avi,27,300.0,0
Drumming/v_Drumming_g14_c04.avi,27,261.0,0
Drumming/v_Drumming_g14_c05.avi,27,300.0,0
Drumming/v_Drumming_g14_c06.avi,27,300.0,0
Drumming/v_Drumming_g15_c01.avi,27,300.0,0
Drumming/v_Drumming_g15_c02.avi,27,300.0,0
Drumming/v_Drumming_g15_c03.avi,27,300.0,0
Drumming/v_Drumming_g15_c04.avi,27,300.0,0
Drumming/v_Drumming_g15_c05.avi,27,300.0,0
Drumming/v_Drumming_g15_c06.avi,27,300.0,0
Drumming/v_Drumming_g15_c07.avi,27,300.0,0
Drumming/v_Drumming_g16_c01.avi,27,300.0,0
Drumming/v_Drumming_g16_c02.avi,27,300.0,0
Drumming/v_Drumming_g16_c03.avi,27,300.0,0
Drumming/v_Drumming_g16_c04.avi,27,300.0,0
Drumming/v_Drumming_g16_c05.avi,27,300.0,0
Drumming/v_Drumming_g16_c06.avi,27,300.0,0
Drumming/v_Drumming_g16_c07.avi,27,300.0,0
Drumming/v_Drumming_g17_c01.avi,27,300.0,0
Drumming/v_Drumming_g17_c02.avi,27,300.0,0
Drumming/v_Drumming_g17_c03.avi,27,300.0,0
Drumming/v_Drumming_g17_c04.avi,27,300.0,0
Drumming/v_Drumming_g17_c05.avi,27,300.0,0
Drumming/v_Drumming_g17_c06.avi,27,300.0,0
Drumming/v_Drumming_g17_c07.avi,27,300.0,0
Drumming/v_Drumming_g18_c01.avi,27,202.0,0
Drumming/v_Drumming_g18_c02.avi,27,289.0,0
Drumming/v_Drumming_g18_c03.avi,27,259.0,0
Drumming/v_Drumming_g18_c04.avi,27,300.0,0
Drumming/v_Drumming_g18_c05.avi,27,300.0,0
Drumming/v_Drumming_g18_c06.avi,27,300.0,0
Drumming/v_Drumming_g19_c01.avi,27,300.0,0
Drumming/v_Drumming_g19_c02.avi,27,300.0,0
Drumming/v_Drumming_g19_c03.avi,27,300.0,0
Drumming/v_Drumming_g19_c04.avi,27,300.0,0
Drumming/v_Drumming_g19_c05.avi,27,300.0,0
Drumming/v_Drumming_g19_c06.avi,27,300.0,0
Drumming/v_Drumming_g19_c07.avi,27,300.0,0
Drumming/v_Drumming_g20_c01.avi,27,300.0,0
Drumming/v_Drumming_g20_c02.avi,27,300.0,0
Drumming/v_Drumming_g20_c03.avi,27,300.0,0
Drumming/v_Drumming_g20_c04.avi,27,300.0,0
Drumming/v_Drumming_g20_c05.avi,27,300.0,0
Drumming/v_Drumming_g20_c06.avi,27,300.0,0
Drumming/v_Drumming_g20_c07.avi,27,113.0,0
Drumming/v_Drumming_g21_c01.avi,27,300.0,0
Drumming/v_Drumming_g21_c02.avi,27,300.0,0
Drumming/v_Drumming_g21_c03.avi,27,300.0,0
Drumming/v_Drumming_g21_c04.avi,27,300.0,0
Drumming/v_Drumming_g21_c05.avi,27,300.0,0
Drumming/v_Drumming_g21_c06.avi,27,300.0,0
Drumming/v_Drumming_g21_c07.avi,27,300.0,0
Drumming/v_Drumming_g22_c01.avi,27,300.0,0
Drumming/v_Drumming_g22_c02.avi,27,300.0,0
Drumming/v_Drumming_g22_c03.avi,27,300.0,0
Drumming/v_Drumming_g22_c04.avi,27,300.0,0
Drumming/v_Drumming_g23_c01.avi,27,300.0,0
Drumming/v_Drumming_g23_c02.avi,27,300.0,0
Drumming/v_Drumming_g23_c03.avi,27,300.0,0
Drumming/v_Drumming_g23_c04.avi,27,300.0,0
Drumming/v_Drumming_g23_c05.avi,27,300.0,0
Drumming/v_Drumming_g23_c06.avi,27,300.0,0
Drumming/v_Drumming_g23_c07.avi,27,300.0,0
Drumming/v_Drumming_g24_c01.avi,27,300.0,0
Drumming/v_Drumming_g24_c02.avi,27,300.0,0
Drumming/v_Drumming_g24_c03.avi,27,300.0,0
Drumming/v_Drumming_g24_c04.avi,27,300.0,0
Drumming/v_Drumming_g24_c05.avi,27,300.0,0
Drumming/v_Drumming_g24_c06.avi,27,300.0,0
Drumming/v_Drumming_g24_c07.avi,27,300.0,0
Drumming/v_Drumming_g25_c01.avi,27,300.0,0
Drumming/v_Drumming_g25_c02.avi,27,300.0,0
Drumming/v_Drumming_g25_c03.avi,27,300.0,0
Drumming/v_Drumming_g25_c04.avi,27,300.0,0
Drumming/v_Drumming_g25_c05.avi,27,300.0,0
Drumming/v_Drumming_g25_c06.avi,27,300.0,0
